filename,year,month,num_citations,file_size,forward_links
Kotromani%C4%87 dynasty,2008,3,2,35451,103
Kingdom of Bosnia,2013,2,7,73724,257
Gra%C4%91evinsko Geodetska %C5%A0kola Tuzla,2014,9,0,31096,46
Demographics of Bosnia and Herzegovina,2014,7,5,93765,235
Radio and Television of Bosnia and Herzegovina,2008,5,0,51004,196
Roman Catholic Diocese of Mostar Duvno,2014,9,1,43962,80
Presidency of Bosnia and Herzegovina,2008,9,0,84372,282
List of Bosnian and Herzegovinian people,2015,1,0,93730,513
Demographic history of Bosnia and Herzegovina,2006,11,5,114484,606
History of Bosnia and Herzegovina,2005,2,0,91579,353
Stephen Dr%C5%BEislav of Croatia,2009,9,0,92423,545
Peace plans offered before and during the Bosnian War,2006,1,0,33741,62
Dobrnja Jug mine disaster,2008,10,3,28196,45
SFOR,2006,4,0,39836,118
Bosnian Uprising (1831%E2%80%9332),2010,11,3,63961,155
Economy of Sarajevo,2008,11,0,28386,55
ERONET,2007,10,0,24408,37
Illyrians,2010,2,72,126237,398
Inter Entity Boundary Line,2011,10,2,40551,134
Poku%C5%A1aj,2008,5,0,29231,58
Military ranks and insignia of Bosnia and Herzegovina,2008,10,0,52725,32
The Bridge on the Drina,2005,11,0,36695,65
Military Frontier,2008,5,0,62887,250
BHT 1,2014,1,1,44657,105
The Bridge on the Drina,2009,8,0,40109,89
Franzjosefsfeld,2010,4,3,28082,56
Chetniks,2007,7,5,80827,254
Memorandum of the Serbian Academy of Sciences and Arts,2010,12,8,48189,102
Habsburg Monarchy,2014,3,14,131994,453
Illyria,2013,2,19,73061,165
Ambasadori,2011,8,0,37721,87
Ban (title),2005,7,0,35378,87
Old Herzegovina,2011,5,0,38857,104
Armed Forces of Bosnia and Herzegovina,2012,1,4,143561,368
The Bridge on the Drina,2009,9,0,41088,98
Pannonia,2011,8,1,78576,324
Bosnian crisis,2009,9,17,72588,186
Za na%C5%A1u ljubav,2006,6,0,25807,48
Banja Luka Stock Exchange,2007,4,0,45716,119
Demographic history of Bosnia and Herzegovina,2012,6,9,136828,455
Economy of Bosnia and Herzegovina,2009,2,0,57424,176
Bosnia and Herzegovina convertible mark,2005,7,0,44660,76
Agreement on Sub Regional Arms Control,2008,9,0,26976,52
Bato (Breucian chieftain),2008,2,0,26695,44
Illyrians,2012,8,60,171255,481
Old town of Visoki,2011,7,0,45634,88
High Representative for Bosnia and Herzegovina,2006,12,0,51331,117
Peru%C4%87ica,2013,4,2,32157,56
Ste%C4%87ak,2012,7,7,54746,131
Economy of Bosnia and Herzegovina,2008,1,0,54062,144
Bosnia and Herzegovina convertible mark,2009,2,0,63888,127
Bosnian crisis,2005,11,0,39133,71
Bosnian Uprising (1831%E2%80%9332),2014,1,4,70874,173
.ba,2009,9,0,69111,406
Travunija,2006,9,0,39660,127
Air Force and Anti Aircraft Defence of Bosnia and Herzegovina,2013,6,5,56005,155
Kathryn Bolkovac,2011,4,4,30601,45
Politics of Bosnia and Herzegovina,2014,12,2,113094,373
Military Frontier,2006,1,0,53993,195
Austria Hungary,2014,3,142,499694,1538
List of fortifications in Bosnia and Herzegovina,2014,6,0,65585,201
Joint criminal enterprise,2015,1,24,88957,176
Ban (title),2005,4,0,35168,87
Federalna televizija,2014,8,1,45568,101
Littoral Banovina,2006,3,0,39908,102
Bosnia and Herzegovina%E2%80%93Serbia relations,2013,1,0,58878,181
Praetorian prefecture of Illyricum,2007,12,8,76773,270
Banovina of Croatia,2006,4,0,33262,71
List of hospitals in Bosnia and Herzegovina,2010,10,0,37287,76
Bosnian crisis,2009,2,17,64957,144
Bosnian Australian,2013,10,3,79452,314
Na jastuku za dvoje,2012,4,0,45511,143
Praskozorje,2014,4,6,33372,58
Bosnia and Herzegovina,2011,11,78,488689,1749
Demographics of Bosnia and Herzegovina,2004,6,0,30578,49
Parliament of the Federation of Bosnia and Herzegovina,2014,12,1,56046,133
List of Bosnian and Herzegovinian people,2010,10,0,87760,443
BIRS,2010,3,0,35642,62
Hrvatska po%C5%A1ta Mostar,2013,2,0,33079,103
