filename,year,month,num_citations,file_size,forward_links
Agriculture in Ethiopia,2010,4,15,118385,300
Anuak Militants,2011,3,11,37217,65
Manufacturing in Ethiopia,2008,7,1,46022,128
Portal:Ethiopia,2011,9,0,79647,170
Ogaden National Liberation Front,2013,2,43,95143,165
Bussa language,2012,4,2,34244,68
Sheko language,2010,9,1,31311,55
Ethiopian Civil War,2006,8,0,31101,45
Xamtanga language,2012,7,2,47764,90
List of heads of government of Ethiopia,2011,10,0,93667,357
Mao languages,2010,12,0,26532,53
Ethiopia,2002,11,0,66248,49
Frumentius,2005,9,0,33369,65
Alaba K%E2%80%99abeena language,2015,3,5,46944,135
Second Italo Ethiopian War,2006,6,2,50208,103
Ethiopian birr,2008,5,1,70285,180
Anuak language,2013,2,3,35381,67
Hager Fikir Theatre,2014,11,0,30679,42
Kingdom of Kaffa,2014,8,11,58093,176
Ittu Oromo,2010,4,0,26410,43
Walter Plowden,2007,1,0,26289,42
Sheko language,2014,1,2,33968,64
United Nations Interim Security Force for Abyei,2014,6,2,70120,194
Kingdom of Aksum,2014,8,22,164832,558
Second Italo Ethiopian War,2012,5,88,272556,939
Muher language,2012,3,1,30338,54
Italian East Africa,2005,3,0,32731,45
List of rulers of the Gibe state of Gera,2009,2,0,28947,46
Law enforcement in Ethiopia,2010,7,2,43029,91
List of emirs of Harar,2005,10,0,26651,74
Bambassi language,2014,11,4,41649,100
Lake Hayq,2006,7,0,26518,49
Environmental issues in Ethiopia,2012,11,1,54212,96
Geography of Ethiopia,2006,3,0,85008,349
Dorze language,2012,10,2,31386,57
Template:Ethiopia stub,2011,5,0,34705,47
Basketo people,2009,3,0,25832,46
Karo language,2009,10,1,29548,48
Ethiopian Empire,2012,12,5,95571,356
Nine Saints,2010,7,4,35908,76
Yeha,2012,3,5,33933,58
Walta Information Center,2013,3,0,28709,48
Mesqan language,2012,6,1,31035,56
History of Ethiopia,2013,7,58,247306,763
Ethiopia,2010,1,112,364125,1024
Ethiopian Reporter,2013,8,2,26573,40
Human rights in Ethiopia,2014,6,43,147984,341
Kichepo people,2013,2,1,30660,61
Flags of the regions of Ethiopia,2009,1,0,36058,62
Sultanate of Ifat,2012,11,12,56312,139
Amba Geshen,2005,7,0,28622,57
Outline of Ethiopia,2008,7,22,87103,205
Koore language,2011,11,1,31820,58
Index of Ethiopia related articles,2006,12,0,35425,108
Apostolic Vicariate of Meki,2011,11,0,33642,49
Public holidays in Ethiopia,2009,12,1,54214,228
Qwara dialect,2006,8,0,47376,141
Selam Bus Line Share Company,2014,3,3,34754,68
List of Ethiopian%E2%80%93Somali wars and conflicts,2012,12,1,25572,40
Zeila,2012,11,24,78943,202
Mudaito Dynasty,2007,7,0,30493,46
Mekan people,2011,11,0,26037,43
Addis Fortune,2013,3,1,39763,81
Politics of Ethiopia,2005,10,0,50552,149
Politics of Ethiopia,2005,1,0,47626,138
Kingdom of Aksum,2006,2,0,46454,112
Dorze language,2011,1,2,31965,61
List of diplomatic missions of Ethiopia,2012,4,3,79556,227
Ahmad ibn Ibrahim al Ghazi,2013,4,35,73246,123
Monarchies of Ethiopia,2009,5,0,36962,85
Zay people,2011,6,1,30122,50
Adal Sultanate,2007,3,7,38661,82
Kingdom of Jimma,2015,3,11,45358,81
Me%27en language,2008,7,0,29843,51
Selam Bus Line Share Company,2010,10,3,34228,59
Gadaa,2012,3,1,32276,71
List of rulers of the Gibe state of Limu %27Enarya,2008,2,0,33304,68
The Emperor (book),2013,7,2,38544,76
Deforestation in Ethiopia,2008,11,23,62209,105
Trade unions in Ethiopia,2011,9,12,69955,180
List of heads of government of Ethiopia,2014,5,0,99307,371
Ogaden,2012,8,19,52645,91
Oromo migrations,2013,1,11,49865,93
Battle of Adwa,2007,9,24,65081,111
Plectranthus edulis,2013,3,1,30822,59
Oyda language,2010,12,3,32013,58
Battle of Adwa,2008,5,24,75708,128
Jebena,2011,6,2,30344,52
Gibe region,2008,10,3,27281,49
Debre Damo,2008,4,4,35256,56
Shewa,2012,6,2,43707,119
Kunama people,2012,8,3,38709,69
Mandera triangle,2011,3,5,38011,84
Second Italo Ethiopian War,2004,12,0,41342,80
Himbasha,2006,11,1,28391,48
Sebat Bet Gurage language,2015,3,2,36662,70
Ethiopian Empire,2009,8,7,75865,306
