filename,year,month,num_citations,file_size,forward_links
Withdrawal of U.S. troops from Afghanistan,2014,7,154,402348,499
List of Baloch tribes,2014,5,1,57753,205
Greco Buddhism,2005,4,0,105333,514
Bahlika people,2009,8,51,66531,219
Afghanistan,2012,9,306,782948,2182
Kadu bouranee,2008,1,0,24604,34
Kharosthi,2012,6,2,151472,686
Greg Mortenson,2009,12,16,60081,117
Indo Scythians,2007,9,87,207912,930
Da Afghanistan Bank,2008,9,0,60477,248
Demographics of Afghanistan,2012,4,28,145364,456
Greco Buddhism,2009,10,32,176030,960
Afghan National Security Forces,2011,11,1,32600,62
Indo Scythians,2012,12,74,214381,857
Yavana Kingdom,2007,8,0,47698,170
Greco Buddhism,2005,10,0,105458,512
D.C. Five,2014,12,31,123593,235
Islamic State of Afghanistan,2012,11,1,44545,78
Bagram,2006,11,0,42373,90
Afghan Independence Day,2013,8,2,33703,69
Chaghcharan Airport,2009,8,3,34011,56
Qataghan Province,2014,3,2,34602,63
Maurya Empire,2005,9,8,73047,241
Band e Sardeh Dam,2012,5,6,46850,86
List of diplomatic missions of Afghanistan,2010,3,0,78920,247
Afghan Air Force,2015,4,65,188604,422
Golden Crescent,2005,9,0,26486,35
Communications in Afghanistan,2007,7,4,43500,133
Afghan,2014,8,4,32272,55
List of Taliban leaders,2011,9,26,88581,210
Pre Islamic Hindu and Buddhist heritage of Afghanistan,2009,12,7,37953,83
Poetry of Afghanistan,2006,2,0,25333,30
Portal:Afghanistan,2010,8,0,89859,173
Internet in Afghanistan,2011,6,5,49011,115
Kadu bouranee,2006,8,0,24354,30
Siege of Khost,2013,3,2,47242,111
Taxation in Afghanistan,2013,2,0,55518,183
Taliban,2010,3,177,288923,762
Indo Scythians,2014,3,77,263975,1047
Wakhan Corridor,2004,10,0,27656,33
Economy of Afghanistan,2008,11,19,90228,274
Tora Bora Military Front,2011,1,1,28322,49
Sarposa prison tunneling escape of 2011,2011,6,2,78109,319
ISO 3166 2:AF,2005,8,0,31308,66
Kabul,2011,5,80,303451,915
"Enjil, Afghanistan",2011,5,1,30760,50
Education in Afghanistan,2012,5,22,86880,264
Outline of Afghanistan,2008,12,12,103533,348
Mongol conquest of the Kara Khitai,2015,2,11,59527,176
Kabul Dreams,2010,11,1,32042,54
Qawm,2005,12,0,25089,40
Kafiristan,2006,2,0,29774,53
Withdrawal of U.S. troops from Afghanistan,2013,4,104,326040,709
Balkh University,2014,12,4,42579,103
Pashtunization,2010,3,7,45245,149
Tourism in Afghanistan,2010,7,0,50015,198
